id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
584980760349803321,Lovely 2 Bedroom with balcony and seaview,4730218,Dan,,Islands,22.29518,113.94935,Entire home/apt,850,6,0,,,1,0,0,
585149825132194311,煩囂市中心裡都可以有簡潔方便的私人空間：,450114773,Abs,,Yau Tsim Mong,22.30528,114.173,Private room,624,1,0,,,1,365,0,
585684633125306175,"香港跑馬地3房一套+工人房奢華装修公寓Happy valley apartment
1000sp.",446710799,Ava,,Wan Chai,22.26826,114.18439,Entire home/apt,1680,3,2,2022-09-03,1.76,1,309,2,
586679567163144582,香港高级小区大围名城，近香港中大、城大、浸会、理大等；5-8月短租 22fall长租皆可，拎包入住。,108782249,Tiffany,,Sha Tin,22.37109,114.17675,Private room,306,30,1,2022-04-26,0.21,1,0,1,
587493596019225246,Spacious beautiful studio home in Sheung wan HK,51496851,Jasmine,,Central & Western,22.28336,114.14867,Entire home/apt,550,3,1,2022-05-31,0.28,1,0,1,
588672952896884915,銅鑼灣利園山道鳯鳴大厦,198109516,Caie,,Wan Chai,22.27938,114.18323,Private room,250,30,0,,,58,319,0,
588697009457373000,銅鑼灣公寓(2) Causeway Bay Apartment (2),166183091,Pineapple,,Yau Tsim Mong,22.30394,114.17344,Entire home/apt,320,30,0,,,53,0,0,
589428977162288120,佐敦地鐵站出口旁雙人套房,50172398,Gloria,,Yau Tsim Mong,22.30635,114.17158,Private room,364,1,2,2022-04-05,0.35,44,357,2,
589780433355688542,九段營地位於屯門千島湖，車泊帳幕隔離，已包所有露營裝備，輕鬆入住，一齊享受大自然慢活，歡迎查詢,163666495,Ian,,Tuen Mun,22.37903,114.01298,Entire home/apt,3660,1,1,2022-05-01,0.22,2,91,1,
589799009038729982,全港唯一雙車頂營露營體驗，歡迎一家大細,163666495,Ian,,Tuen Mun,22.37936,114.01315,Entire home/apt,3660,1,0,,,2,91,0,
591680819514969000,New village house near shopping mall and MTR,137027243,Anson,,Yuen Long,22.44139,114.03791,Private room,529,28,0,,,1,365,0,
593101310944776924,铜锣湾百德新街海德大厦,198109516,Caie,,Wan Chai,22.28088,114.18552,Private room,280,30,0,,,58,258,0,
593678422060751916,"Bright, Comfortable, 1 Bedroom with Harbourview",19391285,G,,Central & Western,22.28541,114.1393,Entire home/apt,1171,10,3,2022-08-14,1.36,1,65,3,
594083092170900536,佐敦地鐵站3分鐘旅館式光猛雙人大床套房,50172398,Gloria,,Yau Tsim Mong,22.30526,114.17123,Private room,343,1,2,2022-08-27,0.44,44,275,2,
594375994227014180,DB Views,27261596,Alanna,,Islands,22.29475,114.02489,Entire home/apt,800,1,9,2022-09-12,2.31,1,3,9,
594777776625029139,Island Retreat -spacious cottage in CheungChau,64902979,Sally,,Islands,22.2026,114.02585,Entire home/apt,693,1,11,2022-08-18,2.08,7,70,11,
595208293150635963,(Jimmy) 120-inch projection romantic lighting,452194957,丽丽,,Sha Tin,22.38005,114.20699,Entire home/apt,580,1,0,,,1,259,0,
595252887765132099,果拧复式loft，高清投影,452200684,朋亮,,Sham Shui Po,22.33551,114.1649,Entire home/apt,400,1,0,,,1,259,0,
595354555427679895,Lovely 1 double bedroom in a village house,107620453,Holly,,Islands,22.264788,113.992874,Private room,600,1,7,2022-09-15,3.39,1,340,7,
596542152043732856,3 Bedroom City Center apartment,227539036,Joyce,,Yau Tsim Mong,22.31571,114.16804,Entire home/apt,720,28,8,2022-07-08,1.52,2,267,8,
596755654312978780,特色旅居 Four feet @PC給你新鮮感覺,250995133,OnOn,,Islands,22.28059,114.04266,Entire home/apt,1000,1,16,2022-09-16,8.57,2,70,16,
596837466222990376,Lovely 1-Bedroom apartment in SoHo,75773270,Maryan,,Central & Western,22.28318,114.15315,Entire home/apt,600,7,0,,,1,0,0,
597542092751169161,山海邊的家 Aqua's home - Cozy bedroom near pier,84649473,Aqua,,Islands,22.20657,114.13022,Private room,392,1,20,2022-09-12,4.62,2,341,20,
600997525226482015,The Sheung Wan 1 chambre ac rooftop bbq & vue parc,159403510,Elisa,,Central & Western,22.285897144023547,114.1492774103957,Entire home/apt,900,7,0,,,1,1,0,
601948751882964775,全新阳光 维多利亚烟花 海景房出租 可以短租 按天计算 也可长租,366834303,Joanna,,Yau Tsim Mong,22.302853,114.184715,Entire home/apt,2248,3,0,,,4,365,0,
604562241956510752,newly renovated apartment a nice place to stay,363932680,Rehman,,Yau Tsim Mong,22.297170552229943,114.17221923020767,Shared room,1300,1,0,,,2,365,0,
604687595706086507,Single room with 1 double bed,76021465,Akina,,Sai Kung,22.29841,114.26877,Private room,275,7,0,,,1,329,0,
604945026518049450,"Connect with nature, pvt sunny airy room",413113361,Karan,,Sai Kung,22.29525,114.27172,Private room,238,1,0,,,1,0,0,
604961977602630321,Great location + newly renovated with balcony.,77537501,Gareth,,Central & Western,22.28454,114.1474,Entire home/apt,1022,4,4,2022-06-15,0.82,1,7,4,
605370485026370299,Cozy unit hosted by Jalaine,323564694,Jalaine,,Eastern,22.28877,114.19239,Private room,359,28,0,,,2,39,0,
605509274182840219,Sunset sea view terrace apartment with bbq grill,4271238,Raul,,Central & Western,22.286985,114.132767,Entire home/apt,1257,25,1,2022-07-22,0.53,1,29,1,
605511103315389122,不接受隔離之用 Staycation Partel 摩登法式房 Opera Room,33510290,Vivian,,Yau Tsim Mong,22.29681,114.17236,Private room,1080,1,4,2022-06-03,0.79,5,344,4,
606072809479328689,"Seaview Villa, Rooftop, Garden, Terrace, Car & Dog",6563725,Jan-Eric,,Sai Kung,22.30453,114.28883,Entire home/apt,3150,7,4,2022-08-15,1.67,1,265,4,
606115447670842990,Lovely 3-bedroom rental unit with ocean view,23996605,Frank,,Sai Kung,22.30379,114.2611,Entire home/apt,1400,6,4,2022-09-10,1.74,1,155,4,
606998157351723875,Sublet a spacious apt w/ high ceilings on High St,5139701,Angeline,,Central & Western,22.28606,114.14163,Entire home/apt,850,14,0,,,1,258,0,
607589790193814535,Funky Nature Lovers’ House,80193161,Brooke,,Islands,22.229548,114.115982,Entire home/apt,2229,2,17,2022-09-13,4.08,1,69,17,
608155320545616454,2BR University MTR apartment,227539036,Joyce,,Yau Tsim Mong,22.32434,114.16761,Entire home/apt,680,28,10,2022-08-30,2.04,2,231,10,
608235633287319695,Village house (long stay offer)/pvt rooftop & pool,83025283,Garth,,Tuen Mun,22.37767,114.00619,Entire home/apt,1800,2,0,,,1,303,0,
608333579234685233,元朗朗屏西鐵站下長租低至5000蚊,390310487,王,,Yuen Long,22.43495,114.02298,Entire home/apt,200,1,0,,,2,365,0,
610379706296352448,銅鑼灣百德新街37號百德大廈D座,198109516,Caie,,Wan Chai,22.2804,114.18555,Private room,300,30,0,,,58,198,0,
610560282757167251,Bright and Breezy 1BR + Rooftop Garden in Wan Chai,6681737,Brendan,,Wan Chai,22.27428,114.17486,Entire home/apt,479,14,1,2022-08-04,0.68,1,259,1,
611115583800801027,Cosy ground floor apartment with large garden,47533784,Sophie,,Islands,22.22668,114.11469,Entire home/apt,1500,3,1,2022-06-04,0.29,1,138,1,
611403912713999207,Brand new bali 4.2 catamaran sailing boat,136742313,Matthew,,Southern,22.23941,114.23108,Entire home/apt,40000,1,0,,,2,365,0,
612564030268819148,Amazing beach apartment in Stanley,14904915,Greg,,Southern,22.22296,114.21362,Entire home/apt,3100,7,1,2022-08-12,0.83,1,59,1,
613482691962641083,Lovely Studio in Central Hong Kong,246078519,Ming,,Central & Western,22.28221,114.15308,Entire home/apt,720,7,7,2022-09-08,2.12,14,66,7,
614236806577958751,"Cozy Functional Apartment, with office, pool & gym",301748061,Sam,,Central & Western,22.280241585437754,114.15176325041384,Entire home/apt,500,7,3,2022-08-31,1.30,1,48,3,
616214298535855370,尖沙咀地鐵站側雙人大床房有窗,50172398,Gloria,,Yau Tsim Mong,22.29821,114.17327,Private room,240,1,3,2022-07-17,0.68,44,344,3,
616215905221599093,Newly Renovated 11L @ Wan Chai ! City Centre,6067974,Wilson,,Wan Chai,22.279045,114.177124,Entire home/apt,1200,28,0,,,52,311,0,
616904041537665636,"[HOMY] Single Room, Wifi & Air-con, near MTR - WP",259890228,Maggie,,Yau Tsim Mong,22.30003,114.1743,Private room,198,28,0,,,4,0,0,
617230450775751689,Lovely 2 bedrooms - terrace in Wan Chai,4053421,Sylvain,,Wan Chai,22.27635,114.17898,Entire home/apt,700,7,1,2022-08-15,0.91,1,1,1,
619158306868468266,Designer Family House in Clearwater Bay,924802,Matt,,Sai Kung,22.30117,114.2939,Entire home/apt,4850,2,3,2022-08-21,2.05,1,39,3,
619201058365805385,銅鑼灣京士頓大廈私人公寓,198109516,Caie,,Wan Chai,22.28062,114.18456,Private room,368,30,0,,,58,0,0,
619263786427540977,想像與現實延伸的鄉郊民宿,27519173,Blossomly,,Tai Po,22.451717,114.322487,Shared room,1400,1,7,2022-09-12,2.00,1,91,7,
619662686398034707,近蘭桂坊蘇豪區可BBQ派對公寓合10人,50172398,Gloria,,Central & Western,22.28145,114.15274,Entire home/apt,1437,1,10,2022-08-20,2.54,44,362,10,
620625366994322635,Spacious secluded zen apartment with terrace,2324719,Nigel,,Islands,22.22843,114.11716,Entire home/apt,600,6,1,2022-07-09,0.43,1,0,1,
622730441832435952,Lovely apartment in Discovery Bay,376851034,Stephen,,Islands,22.29316,114.02462,Entire home/apt,688,2,4,2022-08-07,1.58,1,0,4,
623298721171437043,A bright one bed apartment in quiet Tai Hang.,60608839,Josie,,Wan Chai,22.28045,114.1936,Entire home/apt,980,7,2,2022-07-24,0.79,1,0,2,
623509874849310148,Spacious studio in the heart of Sai Ying Pun,52082279,Dorian,,Central & Western,22.28859,114.14584,Entire home/apt,470,10,0,,,1,0,0,
623644001460015818,Lovely 1-Bedroom Apartment,97868351,Naeem,,Yau Tsim Mong,22.30113,114.1742,Entire home/apt,350,14,0,,,1,87,0,
624930975291571790,Cool Pad with Sea Views of Lamma,458187132,Michael,,Islands,22.224874,114.113518,Entire home/apt,1586,2,10,2022-08-28,2.86,1,67,10,
625487764342556213,"富恒旅館(漢口道)
3分鐘達尖沙咀港鐵
鄰近大型購物中心
全新裝修
netflix/Disneys+",269051930,Mm,,Yau Tsim Mong,22.29644,114.1699,Private room,680,1,0,,,11,91,0,
625906706851893642,"Family-friendly, Spacious & Convenient Flat w/Roof",58658337,Rob,,Sai Kung,22.38266,114.27027,Entire home/apt,699,10,1,2022-08-13,0.86,1,0,1,
626328021718969548,Short let 1 bed flat in midlevels skyline view,51019265,Diane,,Central & Western,22.281429,114.151657,Entire home/apt,475,20,0,,,1,260,0,
626692014308481321,青山公路海景露台單位適合四人家庭移民前 回流 短期裝修居住 鄰近知名海灘 度假酒店黃金海岸商場,125085923,Sun Kui,,Tuen Mun,22.379206,113.983521,Entire home/apt,1200,1,1,2022-06-05,0.29,2,319,1,
627016497896161139,A month can better discount,12707019,Ng,,Yuen Long,22.443513833683564,114.02850529778792,Shared room,369,2,0,,,1,361,0,
627648133071854503,1 bedroom Appartment with rooftop in Central,60018509,Christophe,,Central & Western,22.28348,114.15307,Entire home/apt,550,7,1,2022-06-20,0.34,1,0,1,
627752928772163054,。Mandala Villa  離塵居。,459292925,Tin Po,,Sai Kung,22.38199,114.26164,Private room,9800,1,4,2022-09-03,2.93,1,358,4,
629529219726483524,Lovely room for 2 guest At Prince Edward (PE3c),97240131,Jov,,Yau Tsim Mong,22.32403,114.16716,Private room,180,29,0,,,337,365,0,
631273450156005021,"Newly renovated, 1 Bdrm, bathroom & open kitchen",229424013,Colin,,Central & Western,22.28916353920733,114.13999785331939,Private room,444,6,4,2022-08-31,3.24,4,319,4,
632053798534319998,"Cozy home with beautiful patio, 1min to MTR",4250275,Andrea,,Central & Western,22.28742,114.13641,Entire home/apt,829,1,2,2022-09-12,1.76,1,325,2,
632953556512038530,TST Newly Stylish & Spacious Shared Apt - GM,259890228,Maggie,,Yau Tsim Mong,22.30142,114.17503,Private room,198,28,0,,,4,35,0,
633574912188953351,設計師與太太的隱世渡假場所 （海景/沙灘/庭園/燒烤）,460636221,Lamma,,Islands,22.226457531517937,114.11143354265597,Private room,1671,1,12,2022-08-28,5.71,1,0,12,
633671102839665349,香港的自用空间，不定期离开，预订前烦请先咨询。,32311381,我们家客栈联盟,,Central & Western,22.2864,114.16608,Entire home/apt,9999,10,0,,,1,113,0,
633791928128613530,"西營盤望海+尖沙咀無敵景觀,兩房一廳近西營盤地鐵站及香港大學",73892157,Anson,,Central & Western,22.287622,114.140663,Private room,500,3,0,,,1,59,0,
634259160050948134,3-bedroom staycation,56570136,The Grand Blossom,,Kowloon City,22.30654,114.18499,Entire home/apt,1000,1,0,,,43,0,0,
634311562957019417,3-bedroom staycation,56570136,The Grand Blossom,,Kowloon City,22.3067,114.18511,Entire home/apt,900,1,4,2022-07-02,1.14,43,0,4,
634318363256819795,3-bedroom staycation,56570136,The Grand Blossom,,Kowloon City,22.30854,114.18362,Entire home/apt,800,1,7,2022-07-18,1.96,43,0,7,
634624153910769370,新裝修 21J陽台@1房! 會所! 大角咀,6067974,Wilson,,Yau Tsim Mong,22.320669,114.163269,Entire home/apt,900,30,0,,,52,82,0,
635009480253204640,Staycation for 24 hrs (3-bedroom),56570136,The Grand Blossom,,Kowloon City,22.30658,114.18499,Entire home/apt,1000,1,3,2022-08-08,1.08,43,0,3,
635022912136238234,Staycation for 24 hrs (3-bedroom),56570136,The Grand Blossom,,Kowloon City,22.30666,114.18503,Entire home/apt,1200,1,0,,,43,0,0,
635173497878654757,3-bedroom apartment,56570136,The Grand Blossom,,Kowloon City,22.3088,114.18391,Entire home/apt,900,1,6,2022-07-24,1.62,43,0,6,
635185880989694872,3-bedroom apartment,56570136,The Grand Blossom,,Kowloon City,22.30676,114.18562,Entire home/apt,900,1,2,2022-07-24,0.55,43,0,2,
636092101707263023,Lovely new modern 2 bedroom condo modern,187617027,Hannah,,Yuen Long,22.45073,114.05389,Entire home/apt,588,1,0,,,1,247,0,
636103359466288775,CWB long stay coliving apt w/kitchen 銅鑼灣長租共享住宿星級衛浴,416571902,Inotel,,Wan Chai,22.28112,114.18233,Shared room,220,28,0,,,3,181,0,
636419789565242023,儒欣居公寓,461289659,Ugonna,,Kwun Tong,22.30891,114.22464,Entire home/apt,500,1,0,,,1,258,0,
636473339846423697,Pet-friendly Spacious House w Garden & Rooftop,137002335,Esslin,,Islands,22.264738,113.991531,Entire home/apt,1250,2,7,2022-08-04,2.63,1,0,7,
636550046378289283,西坡山鄉,461309193,Deunte,,Central & Western,22.28177,114.15578,Entire home/apt,699,1,0,,,1,280,0,
636554029822354487,牡丹亭民宿,461310137,Hayley,,Tuen Mun,22.39929,113.96822,Entire home/apt,545,1,0,,,1,282,0,
637173338457958604,Lovely 1-bedroom appartment in Wan Chai 2,238095057,Natalie,,Wan Chai,22.27651,114.17149,Entire home/apt,479,14,2,2022-07-26,0.80,1,247,2,
637185197747465155,Apartment in Soho,461440487,Vivian,,Central & Western,22.28392,114.1499,Entire home/apt,750,2,1,2022-06-13,0.31,1,98,1,
637820985981116262,積寓民宿 尖沙咀 尖東 自助入住 近地鐵站 P3 N1出口 友聯大廈  RM6,46195280,Li,,Yau Tsim Mong,22.29883,114.17628,Private room,643,1,0,,,3,365,0,
637914916040316204,積寓 尖沙咀 地鐵站P3 N1出口 密碼自助入住 平地電梯 無梯級 RM4,46195280,Li,,Yau Tsim Mong,22.29712,114.17612,Private room,500,1,5,2022-08-31,1.92,3,91,5,
637938877031926112,積寓民宿 尖沙咀 友聯大廈 密碼鎖自助入住 近地鐵站 P3 N1 RM5,46195280,Li,,Yau Tsim Mong,22.29922,114.17414,Private room,596,1,0,,,3,15,0,
637966530925815675,Lovely bedroom in wanchai w private rooftop,23238895,Charlotte,,Wan Chai,22.27261,114.17422,Entire home/apt,1000,7,0,,,1,290,0,
638210319138747535,Room for rent/ Flatshared apartment,107640423,Erlyn,,Wan Chai,22.27919,114.17955,Private room,170,1,1,2022-06-15,0.32,1,251,1,
638682445822480397,Big House in the Heart of Lamma,103729021,Serg,,Islands,22.22461,114.11384,Entire home/apt,2943,2,9,2022-08-30,4.35,1,97,9,
638709147072810178,Quiet 2-Bedroom Beach & Mountain Flat,1480659,Paola,,Islands,22.27515,114.00316,Entire home/apt,1750,1,3,2022-08-29,2.31,1,158,3,
639400992316034769,Cozy and clean B&B a stumble from the beach,433388292,Estella,,Islands,22.27267,113.99755,Private room,350,1,2,2022-09-12,0.67,1,75,2,
639448428326408522,Modern compact studio in Central Hong Kong,246078519,Ming,,Central & Western,22.28407,114.15319,Entire home/apt,350,7,3,2022-09-12,1.91,14,46,3,
640227354057270624,Cosy Studio in Central Hong Kong,246078519,Ming,,Central & Western,22.28439,114.15139,Entire home/apt,700,5,1,2022-06-24,0.35,14,58,1,
640315573036293518,3Bedroom Longstay Apartment,311289325,Janny,,Yau Tsim Mong,22.32374,114.16637,Entire home/apt,650,28,2,2022-08-17,0.81,1,268,2,
641086470703214134,"Room in shared apt in Tsim Sha Tsui, walk up (t6d)",7518056,Jovee,,Yau Tsim Mong,22.29948,114.17559,Private room,180,29,0,,,368,365,0,
641104896038583753,Japanese Hut 近西鐵 | 日式和風獨立小屋連200尺花園,440134849,Lilly,,Yau Tsim Mong,22.323783593491104,114.16216938835667,Entire home/apt,280,28,0,,,2,320,0,
641155206202358032,"Sunny Shek-O 1BR House w/ views, BBQ deck + roof",1623903,Amy,,Southern,22.231055526561274,114.25316490232944,Entire home/apt,2286,4,3,2022-08-31,1.48,1,16,3,
641457847661603832,Room Available for 2 at Tsim Sha Tsui(t6d),7518056,Jovee,,Yau Tsim Mong,22.3004372,114.1742585,Private room,180,29,0,,,368,365,0,
641550408977765670,香港銅鑼灣名店坊樓上,198109516,Caie,,Wan Chai,22.28027,114.18413,Private room,250,30,0,,,58,258,0,
642401343859339843,Lovely 1 bedroom apartment Ship Street Wanchai,425402865,Eadaoin,,Wan Chai,22.27637,114.17106,Entire home/apt,1086,5,1,2022-07-13,0.45,1,33,1,
642541030791037242,"House in Stanley w/ seaview, garden, rooftop, pool",251310218,Michael,,Southern,22.22296,114.21065,Entire home/apt,2100,5,5,2022-08-17,2.54,1,18,5,
643087984299523053,"Beach house with garden, in beautiful Lobster Bay",15941775,Hannah,,Sai Kung,22.30185,114.29189,Entire home/apt,1200,3,1,2022-08-01,0.64,1,107,1,
643095051406919787,DIDU Hotel,462802449,Stephany,,Kwai Tsing,22.34915,114.13077,Entire home/apt,1866,1,0,,,1,365,0,
643273898378724650,Premium apartment for rent,462841823,Hollis,,Sham Shui Po,22.33148,114.16709,Entire home/apt,2060,1,0,,,1,355,0,
643434851899937049,Amazing 1 Bedroom with Fully Furnished Terrace,26087848,Shane,,Central & Western,22.28314,114.14173,Entire home/apt,500,7,2,2022-08-01,1.00,1,0,2,
643662031389973384,Studio Available  in Tsimshatsui (T7cs),97240131,Jov,,Yau Tsim Mong,22.30156,114.17484,Private room,210,29,0,,,337,344,0,
643789826153703895,DIDU Hotel,462984122,Jack,,Kwai Tsing,22.35866,114.11951,Entire home/apt,909,1,0,,,1,365,0,
644061103931060147,Private room in Seafront Sai Kung near HKUST,34624005,Ka Fai,,Sai Kung,22.37644,114.2735,Private room,295,14,0,,,1,0,0,
644603449243070769,Spacious family village house by the beach.,44482296,Paloma,,Islands,22.24528,113.98009,Entire home/apt,2840,1,0,,,1,0,0,
645143124353636057,銅鑼灣公寓(3) Causeway Bay Apartment (3),166183091,Pineapple,,Wan Chai,22.2783659,114.1839957,Entire home/apt,320,30,0,,,53,0,0,
645173195123890908,2-bedroom suite staycation,56570136,The Grand Blossom,,Kowloon City,22.30875,114.1837,Entire home/apt,1000,1,0,,,43,0,0,
645259537157746681,3-bedroom apartment,56570136,The Grand Blossom,,Kowloon City,22.30661,114.18527,Entire home/apt,1686,1,2,2022-09-14,2,43,10,2,
645400772974486092,Duplex with private roof in Sheung Wan,38929633,Matthieu,,Central & Western,22.2844534,114.1488082,Entire home/apt,700,7,1,2022-08-06,0.71,1,0,1,
645952013689663458,佐敦服務式公寓(A8) Jordan Service Apartment (A8),166183091,Pineapple,,Yau Tsim Mong,22.30462,114.17219,Entire home/apt,280,30,0,,,53,4,0,
646145938235558936,Bright 2-bedroom flat with unique rooftop,88119709,Safa,,Central & Western,22.28488,114.15471,Entire home/apt,750,7,1,2022-08-28,1,1,45,1,
646357652985721574,Convenient 1-bedroom condo in WanChai with balcony,12710126,Robin,,Wan Chai,22.27581629939716,114.17247869074345,Entire home/apt,1055,2,6,2022-09-13,2.40,1,8,6,
647651923775331863,璇中閣,114579145,Sun,,Eastern,22.28936,114.1954,Entire home/apt,590,1,7,2022-09-10,3.28,3,74,7,
647974098343729315,Lovely studio flat with BBQ grill,9273238,Sara,,Eastern,22.28949,114.21006,Private room,330,365,0,,,1,365,0,
648008293046512208,Lovely Tsim Sha Tsui flat with roof terrace,463953039,Laura,,Yau Tsim Mong,22.30206,114.17426,Entire home/apt,750,2,0,,,1,97,0,
